Age,Total Work Experience,Number of years in city,Cost to Request Ratio,Cibil score,Overdrafts past12months,Total bounces past12months
28.75,3,3,0.91850606,819,3,7
37.83,1,5,0.805813316,752,0,3
46.5,1,6,0.652283383,767,0,0
22.42,3,5,0.611894744,762,1,3
33.92,1,3,0.926858029,803,0,0
28.75,3,3,0.986688108,673,2,12
49.6,1,6,0.532467754,764,1,2
36.83,2,5,0.70779757,766,0,0
42.42,3,3,0.994745533,695,0,2
47.75,1,6,0.937094902,797,0,0
47.9,2,3,0.9375,797,0,0
27.92,2,5,0.916385896,771,0,0
46.1,3,3,0.75,700,0,0
42.5,1,4,1.003544743,812,1,2
34.42,2,3,0.857152653,739,1,1
45,3,5,1.119402985,765,1,1
31,3,5,0.428571429,695,0,0
45,2,6,0.701344243,702,0,1
51,1,3,1.289767842,772,0,0
42,1,3,0.720072007,736,0,0
50,2,3,0.68,695,1,7
33,3,3,0.625869263,734,1,3
47,3,1,0.75,776,0,0
55,2,4,0.923787529,758,0,0
28.25,3,5,0.835945664,643,0,0
33,2,3,0.963855422,636,1,2
56.92,1,4,0.671395905,632,0,1
45.42,2,3,1.141602634,745,0,0
37,3,3,1.39455195,819,0,0
45.08,1,3,0.837988827,629,0,0
39.42,3,2,1.374570447,622,0,2
51.42,3,6,0.897867565,736,0,0
63.17,3,6,1.156069364,758,0,0
63.17,3,6,0.5,821,0,0
40,3,4,0.89098766,681,0,0
42.17,1,2,1.086956522,626,0,0
47.17,3,3,1.183529997,760,0,3
47.17,3,1,1.183529997,760,0,3
33.58,2,6,0.741907642,793,0,0
30.08,3,6,0.674190129,766,0,0
36.17,1,4,0.807581576,697,1,1
36.33,2,2,1.023565899,710,0,0
50.92,1,5,1.051682297,703,1,1
40.83,3,6,0.633349469,764,0,2
55.58,1,5,0.692186187,802,1,1
51.5,2,5,1.079291984,825,0,0
31.58,1,6,0.271934214,622,1,1
57.67,2,4,0.571938414,854,0,0
41.25,3,3,0.889091494,673,2,6
62.25,3,5,1.082661181,597,1,1
51,1,3,0.933448574,792,1,6
38,3,3,1.026377912,665,0,1
38,3,6,0.746268657,669,1,5
44,1,4,0.705363703,740,0,0
34,2,3,0.946073794,770,0,0
45.25,3,1,0.823162584,749,0,0
43,1,6,0.750938673,690,0,0
53.67,1,5,0.315721067,735,0,0
42.17,2,4,0.773622565,726,0,1
29.17,2,5,0.8477842,744,0,0
37.17,2,3,0.610572757,694,0,0
37.33,3,6,0.793983052,752,0,0
50.17,3,3,0.656399126,719,0,0
28.42,3,4,0.954048915,727,0,0
33.83,2,3,0.721729081,778,0,0
33.83,3,2,0.721729081,778,0,0
35.75,3,3,0.579440299,845,0,3
35.42,2,4,0.913435541,781,0,0
51.83,1,2,0.91233837,734,0,0
42.67,2,4,0.402395865,815,0,0
35.67,3,4,0.897429266,795,0,0
32.5,3,6,0.946749147,767,1,2
30.58,3,4,0.83064604,727,1,3
20.75,2,3,0.441874893,750,1,9
45.33,2,5,0.884503638,758,0,8
49.17,1,6,0.943121033,723,12,11
34.5,2,5,0.843446886,753,0,0
36.17,1,4,0.248576897,750,0,3
46.1,3,3,0.639267996,705,0,6
31.33,3,4,0.638895988,802,1,2
35.9,3,5,1,781,1,11
35.5,3,4,0.695489058,745,0,0
38.75,1,6,0.582326055,748,0,4
33.9,2,6,0.576814051,715,3,11
49.11,1,5,0.407954447,617,0,1
25.25,3,3,0.729727898,725,0,0
54.8,1,4,0.999664728,727,2,11
36,3,3,0.98397526,747,0,1
28.9,3,5,0.69093877,721,0,0
23,2,5,0.621437609,741,0,0
29.3,3,5,0.679426799,787,0,0
42.5,1,4,0.602627456,736,0,0
45.92,1,3,0.833333333,811,7,10
37.67,1,3,0.574256188,709,0,0
33.58,2,3,1.126193501,802,0,0
48,3,3,1.169393085,812,1,0
47.17,1,6,1.400733129,747,0,10
58.67,1,5,1.369863014,766,0,1
48.75,1,6,0.578510137,739,0,1
32.5,2,6,0.957507035,781,1,1
49.5,3,4,1.445153533,791,0,1
62.33,3,4,0.350789557,759,0,1
55.58,1,4,0.886797105,808,5,11
35.75,3,3,0.921489126,731,0,0
32.67,3,3,0.864221813,774,0,0
65.7,1,3,1.049876115,804,1,2
40.75,1,6,0.856659864,754,1,8
25.1,3,5,0.918314187,730,1,5
47.67,1,6,0.54289406,786,2,9
36.75,1,6,0.837678792,782,0,0
52.75,1,6,0.827027872,743,0,0
32.92,3,3,0.897557061,726,0,0
24.11,2,5,0.758301506,749,0,0
62.4,3,4,0.701579114,759,0,0
62.4,3,4,0.701579114,759,0,0
62.4,3,4,0.701579114,759,0,0
39.5,3,4,0.742568743,785,0,0
45.67,3,1,0.789473684,781,0,0
64,3,3,0.75,719,0,0
35,3,4,0.880503145,823,0,1
37,3,5,0.789473684,760,0,1
37,1,6,0.826531666,750,1,1
45,1,5,0.78758397,754,1,8
36,1,3,0.217548949,674,0,3
48,3,5,0.723404255,719,0,0
33,3,5,0.5,774,0,0
27.75,4,3,0.568380553,801,3,11
37.75,2,4,0.945775536,746,0,0
36,1,6,0.855277965,846,0,0
57.75,3,4,0.461538462,739,0,0
40.17,2,6,0.570287995,798,0,0
41.08,3,1,0.905797101,804,5,7
55.67,2,6,0.955237585,820,0,0
69,1,6,0.741137234,748,1,2
53.42,2,4,0.85,788,0,0
44.83,3,4,0.564575167,821,0,0
51.25,1,4,0.852971582,758,0,0
46.42,1,3,0.807581576,802,0,2
53.25,1,3,0.99999,826,0,0
64.42,5,6,0.306690945,759,0,1
39.42,1,4,0.944442727,710,0,7
43.5,2,4,0.871345604,545,0,0
42.5,1,3,0.64784435,752,0,0
65.17,3,6,0.307487946,792,1,2
65.17,1,6,0.614975893,790,1,2
29.42,3,5,0.655881784,772,0,2
45.42,1,5,1.230409834,786,0,3
45.5,2,5,0.862071999,771,0,0
46.5,2,4,0.615647292,790,0,0
37.67,2,3,0.638600188,644,0,0
45.58,1,5,0.544329448,749,0,0
26.17,3,5,0.376899574,771,0,0
31.83,3,6,0.418650897,729,1,7
24,3,6,0.422921777,772,0,0
36.75,3,5,0.798012621,720,0,0
46.83,3,3,0.706081717,643,0,0
38.92,2,6,0.496235229,513,0,0
32.75,1,6,0.708338203,774,0,0
44.75,1,5,0.382703118,796,0,0
31.33,3,6,0.798012621,725,0,0
37.83,3,5,1.090907151,673,0,2
34.83,1,6,0.947591223,798,0,2
27.83,2,3,0.4,749,1,1
48,1,6,0.553129978,823,0,0
26.92,3,3,0.631979423,815,0,0
37.5,2,4,0.46706819,800,1,6
32.92,1,6,0.473709143,771,0,0
61.83,3,5,0.503072768,817,0,0
29.25,2,4,0.800619145,743,0,0
37,2,6,0.797662151,760,0,0
28.92,2,6,0.822409,718,1,3
55,1,5,0.555555556,820,0,0
50.08,1,3,0.591385485,791,0,1
39.3,3,6,0.438381146,725,0,0
24.25,3,3,0.257852319,773,0,0
36.58,1,2,0.790335328,792,0,0
30.7,3,6,0.749730566,808,0,1
39.75,2,6,0.899700617,810,0,10
38.92,3,6,0.680648704,581,0,0
25.42,1,6,0.665264743,751,0,0
60.8,3,6,0.838328889,713,0,0
31.12,3,6,0.917418244,774,0,0
28.08,4,6,0.530850933,768,0,0
30.17,3,3,0.802272034,655,0,0
25.1,3,5,0.624110642,764,0,1
24.1,2,3,0.896757581,707,0,2
48.1,2,3,0.476190476,783,0,2
48.33,3,4,0.870132695,650,0,0
24.11,3,5,0.395965115,766,0,10
24.92,2,5,0.395965115,761,0,10
36.25,2,6,0.595703784,762,0,1
30.83,1,3,0.609156085,746,0,0
27.33,2,2,0.737120702,769,0,2
31.33,2,6,0.576540343,705,0,0
34.3,1,6,0.795916418,764,1,11
34.42,2,5,0.514714907,804,0,0
38.5,3,4,0.03715339,750,0,1
39.5,1,6,0.745817827,741,1,4
39.9,2,3,0.845154938,804,0,0
40.42,2,6,0.686501998,765,0,3
57.25,1,6,0.464024363,771,0,0
40.42,3,6,0.672805644,701,0,0
32.83,4,4,0.207672243,773,0,0
55.1,1,3,0.662583386,836,0,0
38.33,2,3,1.006289308,816,4,4
48.6,1,6,0.573647026,771,0,1
44.5,1,6,0.345924206,817,0,0
29.58,2,3,0.677135176,594,0,0
35.4,2,4,0.599589614,793,0,0
35.33,2,4,0.666210682,791,0,0
48.5,1,6,0.783674493,825,1,7
45.12,1,6,0.576663024,768,0,2
40.9,3,3,0.724856674,812,0,1
21.83,3,6,0.367876982,727,0,0
44.67,2,6,0.698312319,553,0,0
27.7,3,6,0.660061359,733,1,5
45.75,1,6,0.71185207,663,0,1
46.75,2,3,1.042100875,734,3,8
28.67,2,5,0.174057375,733,0,0
23.5,3,3,0.401529829,800,0,0
27.83,1,3,0.423890544,772,0,1
38.67,3,3,0.250619029,775,0,0
40.12,3,3,0.712345844,814,0,0
25.8,3,2,0.556560456,753,0,5
38.75,1,4,0.651553344,770,0,10
41.92,1,4,0.450084706,804,0,0
30.11,3,6,0.830139206,718,2,10
39.8,1,6,0.810598303,596,0,0
36.17,2,2,0.693364502,745,3,9
27.83,3,6,0.464789413,779,0,0
46.9,1,3,0.764298414,801,4,12
37.3,2,3,0.680847973,746,0,0
36.75,2,6,0.857142857,741,0,0
31,1,6,0.711364041,681,0,0
42.75,3,3,1.075579637,621,0,0
35.9,1,2,0.759759106,767,0,0
33.4,4,6,0.34626998,765,0,0
25.5,2,5,0.889730376,763,0,0
26.92,3,3,0.747683816,769,1,1
54.11,2,5,0.668239256,796,0,0
29.58,2,3,0.816403049,739,0,0
23.92,3,2,0.400282071,731,0,0
35.25,2,6,0.601160239,743,0,0
25,2,3,0.551602405,764,0,0
33.4,3,3,0.819937603,723,0,0
32.2,3,5,0.711463575,720,0,0
43.1,3,5,0.665638414,687,0,0
27.1,4,3,0.781216197,762,0,0
44.11,1,4,0.954804751,778,0,0
29.3,3,6,0.846740051,607,0,0
30.17,2,5,0.642247008,806,0,0
33.1,3,4,0.917074255,729,0,0
32.83,3,6,0.752411479,771,0,0
37.08,3,6,0.62033508,726,0,0
41.83,1,4,0.819769189,726,0,0
32.5,3,3,0.765749554,714,1,7
33.1,3,2,0.618312945,789,0,0
35.6,3,3,0.405632967,762,0,2
47,1,6,0.695804556,788,0,0
47.11,3,4,0.92253582,726,0,0
42.92,1,6,0.660975423,773,0,2
37.12,1,6,0.849005343,814,0,0
30.5,3,3,0.402867811,762,0,0
43.5,3,3,0.680648704,816,0,0
42.6,3,4,0.649038774,723,0,0
27.58,3,3,0.61549673,727,0,0
51.83,2,4,0.798640093,605,0,0
37.8,3,6,0.722663756,793,0,0
37.8,1,6,0.802872584,793,0,0
45.25,3,3,1.199770888,800,0,0
30.42,2,6,0.54916812,581,0,0
34.17,3,6,0.885218619,789,0,0
30.08,3,6,1.023865825,766,0,0
30.1,2,6,0.889445759,767,0,0
28,3,3,0.728277366,727,0,0
29.08,3,5,0.872253274,734,0,0
36.08,3,6,0.742997251,778,0,0
28.1,2,6,0.744679503,742,0,0
28.67,3,3,0.635981816,724,0,0
20.75,3,5,0.443361984,720,0,0
34,3,3,0.994200497,812,0,0
32,3,4,0.894736842,765,0,0
40.08,2,6,0.599340725,810,0,0
42.75,1,6,0.630593098,560,0,6
34.08,2,3,0.974947743,809,0,0
30.33,2,6,0.90059259,739,1,4
33.67,3,3,0.925270156,770,0,0
29.75,4,6,0.346213395,778,0,0
27.67,4,3,0.039548479,784,0,0
26.33,3,6,0.397341783,795,0,0
37.83,4,3,0.413652021,753,1,3
62.92,1,4,0.884206216,748,0,0
26.75,3,6,0.424266337,803,0,0
50.3,3,3,0.638244233,775,0,3
31.75,3,6,1,785,0,0
62.25,1,6,0.318930435,824,0,0
50.58,3,3,0.329633527,824,0,0
41.5,1,4,0.748839106,788,0,1
34.33,2,4,0.771447196,729,1,3
54.67,4,6,0.74001443,796,0,3
56.83,2,4,0.569954831,768,0,0
47.67,1,6,0.492008551,798,1,1
41.67,2,6,0.313337743,804,0,0
55.1,4,4,0.331458227,771,0,0
30.11,3,6,0.496114186,808,0,0
51.3,3,6,0.902950843,821,0,0
30.12,3,6,0.708153861,710,0,0
32,4,4,0.30762104,765,0,0
32.33,4,5,0.575204297,766,0,0
36.1,2,4,0.656456579,804,0,0
45.58,1,6,0.527469282,674,0,0
38.12,1,6,0.998488004,756,0,0
35.8,3,5,0.731026571,802,0,0
32.25,3,5,0.647539561,783,0,0
31,2,3,1.021347844,800,1,3
33,3,6,0.422535211,722,0,0
61,3,5,0.658025922,800,2,7
36,3,1,0.826923077,718,0,0
35,1,4,0.812875955,813,0,0
33,2,3,0.705882353,747,0,0
45.17,3,6,0.660300248,819,0,1
33.5,3,4,0.597748282,779,5,8
49.67,1,6,0.905182168,820,0,0
61.17,2,5,0.649620622,760,1,1
28.75,1,6,0.399878437,766,1,1
33.75,1,6,0.637451554,813,0,0
37.75,2,6,0.72791594,755,1,1
40.75,1,6,0.856010478,746,1,2
56.17,4,6,0.366218135,784,0,1
31.33,2,6,0.415082435,662,0,0
51.8,1,6,0.571907214,776,3,6
25.58,3,5,0.868460133,755,0,0
33.4,3,6,0.635087303,583,0,0
49.8,1,5,0.365282793,663,0,0
55.58,1,6,0.751779603,780,0,1
33.8,2,5,0.520680383,808,1,12
31.75,2,6,0.500896605,796,0,2
40.9,3,4,0.627758738,693,0,0
30.11,2,6,0.717250349,790,0,1
50,3,5,0.671065435,763,0,0
66.1,3,5,0.834027019,791,0,0
30.42,2,3,0.65400714,707,0,0
26.08,4,3,0.641477965,738,0,0
33.17,2,6,0.46367049,697,0,0
32.1,4,5,0.44477971,765,0,0
62.6,3,5,0.392880996,824,0,0
31,2,6,0.991044776,799,0,2
31,3,6,0.874154263,787,0,0
33,2,3,0.39800995,781,0,0
43,2,5,0.721500722,760,0,1
57,1,3,0.723265306,615,1,3
30,2,5,0.745920746,610,1,1
52,1,6,0.842637455,816,1,1
30,1,3,0.777000777,853,4,4
35,3,3,0.994475138,736,0,0
67.17,1,5,0.729807444,817,0,1
31.42,2,5,0.606708799,845,0,0
45.17,1,3,1.097282479,783,1,2
58.58,1,4,0.67007287,593,0,0
23,4,3,1.037623762,779,0,1
49.83,2,5,0.899012908,787,0,0
55.92,1,4,0.825337873,810,0,0
34,2,4,0.957128614,779,0,0
30.08,3,5,0.917345751,766,0,0
43.25,1,6,0.56709435,812,0,0
70.75,2,6,0.648648649,822,0,0
51.42,1,5,0.953173366,824,0,0
45.33,1,5,0.721953896,781,4,7
64.5,1,5,0.110694563,748,0,0
29.17,1,6,0.511516977,772,0,1
57.17,3,3,0.454930174,772,0,1
43.75,1,6,0.72783594,736,0,0
24.67,2,6,0.375992149,766,0,0
24.08,2,6,0.375992149,796,0,0
50.75,3,6,0.998668442,783,0,0
31.5,4,4,0.889046942,785,0,0
27.08,3,4,0.575731755,774,0,0
31.83,1,5,0.455888253,748,0,0
29.9,2,4,0.341642068,743,0,0
22.92,3,5,0.719664694,721,0,0
45.83,1,6,0.66720933,797,0,0
40.11,3,6,0.798645497,592,0,0
26.08,3,6,0.501904848,800,0,0
29.7,3,5,0.641562333,772,0,0
40.8,1,6,0.408065829,722,0,1
31.3,3,5,0.862143288,684,0,0
44.25,4,6,0.526502375,765,0,0
33.5,2,6,0.411234939,776,0,0
31,3,1,1,786,0,0
36.33,3,3,1.171491748,760,0,0
52.1,1,4,1.18569108,803,0,1
57.17,1,5,1.013181818,648,0,0
36.33,3,3,1.065795083,765,0,0
50.17,1,4,1.125185016,702,1,1
50.42,1,4,0.777273558,581,0,0
54.42,2,3,1.199405805,556,1,5
45.9,1,5,0.906864968,836,0,5
36.75,1,6,1.093495705,765,0,2
55.3,1,5,1.192086927,734,1,2
42.25,4,5,0.43537952,816,1,3
64.4,2,6,0.897195829,806,0,0
45.08,3,6,0.960684208,747,0,0
26.75,2,3,0.67713161,746,4,9
35,2,3,0.911161731,761,0,0
43,2,4,0.932400932,793,1,1
48,3,3,0.448065173,730,0,0
60,2,3,1,656,1,1
44.33,3,1,1.4,745,0,0
35.75,1,6,1.2,757,0,0
32.83,3,5,0.900750169,843,0,0
43.08,2,3,1.397435897,837,0,0
34.08,4,3,1.396761134,813,0,1
42.25,1,4,1.361161525,800,1,3
31.83,3,5,0.820707071,811,0,0
44,1,2,1.366528354,781,0,0
44.67,3,3,0.694100149,816,0,0
61.17,1,5,0.699393368,824,1,3
42.08,2,2,0.795565018,521,0,0
29,2,5,1.068075577,766,0,0
51.25,3,1,0.357142857,577,0,0
55.58,1,6,0.849999664,822,0,0
29.25,3,4,0.691115253,814,0,2
45.33,2,3,1,768,2,4
35.75,2,4,0.803300037,810,1,2
42.33,2,3,1,563,0,0
38.58,1,2,1.039401814,775,0,0
50.75,3,2,1,817,0,0
56.58,1,5,0.922485397,682,0,0
45.25,1,3,0.805600535,687,0,0
26.75,3,3,0.704326206,771,0,0
34.5,3,3,0.840512713,599,6,9
44.42,2,3,0.622908067,815,0,0
28.42,1,5,0.798181248,770,0,0
34.25,2,3,0.657482369,777,0,0
41.5,2,3,1.324567639,792,0,0
43.92,4,3,0.292557341,763,0,0
35.75,2,4,0.795692095,757,1,2
30.92,3,3,1.399725839,846,0,0
44.17,1,4,0.914034287,799,0,0
49.75,3,2,1.518856605,775,0,0
50.75,1,4,0.475769081,584,2,9
32.5,2,3,0.394803941,741,0,0
40.92,2,6,0.849051011,767,0,4
30.33,3,3,0.699046797,777,0,0
55.08,3,4,1,820,0,0
35.58,2,3,0.647386071,747,1,1
42.67,3,5,0.843446886,843,0,0
44.9,1,5,0.726015005,789,1,5
28.5,2,3,1.055220881,764,1,6
41.5,2,4,0.649586863,705,0,0
42.92,3,5,0.821679184,774,1,2
57.33,2,3,1,818,0,1
43.1,2,5,0.74720687,769,0,0
32.75,2,5,0.896848891,785,0,0
31.2,3,5,0.8,724,0,0
27.5,3,5,0.753929859,731,0,0
49.58,1,3,0.979865719,781,1,4
37.92,2,6,0.611463722,702,1,3
21.9,3,3,0.778819932,829,0,0
32.58,2,3,0.6875,754,0,1
41.12,2,4,0.791658185,795,0,0
56.2,1,5,0.833333333,834,0,0
43.2,3,3,1,750,0,0
42.17,3,5,0.84999,828,0,0
30.67,3,3,0.803255864,715,0,0
40.6,3,5,0.5,743,0,0
40.6,1,5,0.537589449,711,0,0
42.92,1,3,0.711463575,792,0,0
49.92,1,4,1,849,0,0
73.2,5,3,1,806,0,0
53.25,3,3,0.964021559,822,0,0
40.1,2,2,0.867133474,752,1,7
38.4,2,3,0.789428714,742,5,9
40.2,1,3,1,762,0,0
59.92,5,6,0.773116174,796,0,0
38.2,1,4,0.721249128,761,0,2
28.12,3,5,0.644825149,752,1,2
31.7,3,3,0.909090909,735,0,0
41.9,1,4,0.899756366,748,0,0
73.17,1,5,0.89689698,748,0,0
36.1,3,5,1.009934684,789,0,4
59.7,1,4,0.914652471,808,1,3
26.75,1,6,0.991201183,723,1,1
53.3,3,3,0.744345456,682,0,0
26.75,3,3,0.886407785,775,0,0
34.25,1,5,1,773,0,0
33.67,1,4,0.641187308,670,1,7
32.33,2,3,0.604732394,763,0,0
38.42,3,4,0.998900746,851,0,1
38.5,1,5,0.923742609,783,0,2
48.6,1,4,0.784428678,765,2,11
38.7,2,6,0.611246944,808,0,0
37.1,3,6,0.967741935,544,0,0
37.1,3,6,0.967741935,544,0,0
41.4,3,6,0.833333333,663,0,0
45.75,2,3,0.823703843,774,0,0
37.58,2,6,10.81578947,781,0,2
39.3,1,4,1.791212409,783,2,2
36.4,2,6,0.75,766,0,0
38.33,2,2,0.841457404,719,0,0
23.5,2,5,0.796248784,769,1,12
28.25,1,4,0.774226457,808,0,0
25.3,3,2,0.851815361,730,0,0
46.67,3,3,0.820637389,717,0,0
46.6,1,4,0.782416639,797,1,1
28.7,3,3,1,781,0,0
43.3,1,4,0.5,727,0,1
36.42,1,6,0.637500135,729,0,0
29.7,3,3,0.584098502,771,0,1
49.33,1,6,1,699,0,0
47.7,1,5,0.493738284,767,1,1
37.8,1,4,0.664151745,800,2,8
32.7,3,3,0.676720477,761,1,4
47.75,1,4,0.908457742,604,0,0
40.1,3,5,0.454811775,664,2,9
50.58,3,3,0.587814603,787,0,0
42.7,3,3,0.875,843,0,0
43.33,1,3,0.747328301,768,0,0
31.42,3,6,0.567717322,763,1,3
26.17,3,4,1.161558905,725,0,0
30.67,2,4,0.64654197,782,0,0
58.42,2,2,0.927739408,745,0,0
28.58,4,5,0.319269075,780,1,2
37.08,1,4,1,807,1,3
63.58,3,3,1,803,1,6
46.9,3,4,1,775,0,0
34.25,1,6,0.88453082,779,0,1
44.58,1,4,0.716416165,815,0,0
50.67,2,4,0.961289298,738,0,0
27.67,3,3,0.864463629,761,5,9
31.3,1,5,1.199994607,829,1,1
48.12,1,3,1.1962637,803,0,0
45.83,2,5,0.899579081,742,0,1
47.42,3,6,0.603699956,764,0,1
39.08,3,4,0.749882288,781,0,0
47.92,1,4,0.901740359,728,0,0
66.17,1,5,1.191440371,766,1,2
32.92,3,3,0.596251206,806,0,1
42,3,4,0.84575144,622,0,0
29.92,2,5,0.541854171,799,0,0
29.1,2,6,0.873425575,776,0,0
41.83,3,3,0.685457337,731,0,0
30.8,3,3,0.803255864,715,0,0
41.92,2,3,0.913163381,843,0,1
41.67,1,5,0.489837751,817,1,2
42.92,2,6,0.857142857,773,0,0
37.42,1,3,0.680847973,783,0,0
44.33,4,6,0.947853323,825,1,1
49.12,3,3,1,565,0,0
31.5,2,3,0.517898575,768,0,0
52.92,4,4,0.856123337,795,0,0
74.92,4,3,1.180052892,780,6,11
39.1,2,3,1.098563079,759,0,0
29.58,2,3,0.815067273,718,1,0
26.5,4,3,0.799016774,776,0,0
34.3,3,5,1,806,0,0
40.92,2,4,0.79154002,802,0,0
30.67,4,3,0.580401339,765,0,0
44,3,3,0.864185848,810,0,0
33.75,2,6,0.709874352,805,0,0
37.6,3,2,0.764425343,667,0,0
37.6,3,2,0.764425343,667,0,0
34,2,6,0.524943831,736,0,0
35.11,2,6,0.712126445,743,0,0
34,3,6,0.685889874,720,0,0
39.67,1,3,0.757667596,769,0,0
40.83,1,3,0.791203922,806,0,0
48.08,1,4,1,798,0,0
38.1,1,3,0.688247035,783,0,0
44.08,3,6,0.761766918,736,0,0
50.08,1,3,0.748189382,801,0,0
32.8,3,3,0.523215052,721,0,0
32.8,3,3,0.523215052,720,0,0
29.17,1,6,0.668961949,748,0,0
49.42,4,5,0.723906667,769,0,0
61.33,3,6,0.736721903,721,0,0
33.08,2,5,0.543508292,781,0,0
24.11,3,3,0.557921141,807,0,0
47.58,1,3,0.999902817,777,0,1
48.17,1,6,0.999788189,816,0,1
46.67,1,3,0.923309881,770,0,0
58.25,3,5,0.570253209,769,0,0
49.58,1,5,1.033410625,747,0,1
42.92,2,4,0.399226933,818,1,3
45.83,1,6,0.303959103,812,1,4
42.25,1,4,0.974627923,804,0,3
66.2,3,5,0.93783848,804,0,0
36.08,3,5,0.504816639,789,0,2
23.58,3,3,0.849320152,782,0,2
24.25,4,4,0.894991881,777,1,8
36.08,1,5,0.822857143,747,1,4
31.08,1,3,0.743724822,800,0,0
31.5,1,3,0.82976649,778,1,2
40.5,1,3,0.463028921,791,0,0
29,3,3,0.749351811,762,0,0
47.8,1,4,1.037772617,787,0,1
42.42,1,5,0.896854474,807,0,0
31.7,2,4,0.797351199,763,0,3
29.42,3,4,0.578873295,801,0,1
56.25,1,6,0.703861855,755,0,0
23.9,3,4,0.640311191,787,0,0
47.11,1,3,1.199114672,801,0,0
46.92,1,4,0.848384299,818,0,0
43,3,1,0.881057269,400,0,0
38.83,1,5,0.816696915,769,0,0
40,3,6,0.843256379,762,1,1
46.67,1,3,0.84729064,792,0,0
41.92,1,4,0.856923549,766,0,0
35.08,3,3,0.958668197,742,0,0
25.75,3,4,0.628810856,795,0,0
38.75,3,3,0.99366727,702,3,4
30.25,3,3,0.9994845,781,0,0
32.25,3,1,0.799053172,821,0,0
41.17,2,2,0.208756413,773,0,0
56.67,5,4,0.231066418,714,0,0
32.83,3,3,0.841574233,761,0,0
28.17,3,2,0.799830252,744,0,0
52.5,2,5,0.444444444,767,1,1
39.12,1,4,0.643397137,809,0,0
35.25,2,3,0.890740741,786,0,1
55.17,1,4,0.348292683,731,1,6
34.4,3,4,0.899898202,686,1,9
45.17,1,4,0.819809214,786,1,1
22,3,4,0.651752096,814,1,8
38.33,1,5,0.052180765,747,0,0
34.58,3,5,0.668413454,770,0,0
49.1,1,4,0.762786294,778,1,7
34.58,1,3,0.807743568,735,0,0
26.11,3,4,0.539178651,765,0,0
32.92,3,3,0.899740115,747,0,0
33,3,6,0.899841658,724,0,0
56.33,2,5,0.469856365,573,0,0
49,2,6,0.972540046,690,4,9
39.33,3,4,1.100537796,732,1,2
49.33,1,3,0.85329996,648,0,0
45.5,1,3,1.044379151,755,0,0
48.5,1,3,0.851850029,814,0,1
55.67,3,6,0.424860853,798,0,0
41,1,5,1.192699091,819,0,1
42.92,1,3,1.196937681,817,0,0
37.83,3,4,0.804113846,788,0,1
34.08,1,4,0.92799396,782,0,0
43.25,1,5,0.366869919,760,1,3
50.5,1,4,0.89553267,789,0,0
30.6,1,3,0.836252252,730,0,2
26.42,3,5,0.815840155,754,0,0
55.33,1,4,1.178337444,809,0,0
25.58,3,2,0.293780663,808,1,1
83.8,3,6,0.399799212,781,0,0
36.83,3,6,0.834827675,826,0,1
36.92,3,3,0.541346708,786,0,0
33.8,1,5,0.550643274,775,0,0
32.33,2,3,0.898977413,827,0,0
38.08,2,2,0.596851764,521,0,0
36.42,2,5,0.999076568,752,0,1
59.7,5,5,0.993123612,644,1,1
29,3,4,0.666666667,726,0,0
46,1,6,0.523046747,709,1,1
28.92,3,3,0.770281629,719,0,0
29.75,3,4,0.741222339,765,0,0
37.83,1,3,0.748214262,659,0,0
33.92,3,5,0.781668315,740,1,2
29,3,6,0.636387668,781,0,0
39.17,3,6,0.624808652,778,0,0
23.67,3,5,0.806632672,760,0,1
30.08,2,6,0.871436912,747,0,0
42.33,1,3,0.742927714,783,4,5
52.4,3,4,0.719869848,824,0,1
35.58,2,6,0.608930576,776,1,11
30.8,3,3,0.697785577,778,0,0
50.11,1,3,0.645384468,874,0,1
45.33,2,2,0.485761093,668,1,10
40.25,2,3,0.789197854,758,0,0
44.67,1,6,0.796821692,703,0,0
51,2,5,0.241740532,714,0,0
41,2,3,0.325,736,0,1
31,2,6,0.774558304,800,0,0
54,3,3,0.588235294,811,0,0
42,2,6,0.315789474,762,0,0
65,1,5,1.311617807,831,0,0
38,3,1,0.560693642,814,0,0
39,2,3,1.214814815,825,0,0
34,3,4,0.585457979,745,0,0
50,3,6,0.215517241,862,1,2
42.25,1,3,0.795892169,810,2,6
51.17,3,3,0.705882353,784,0,0
43.92,2,4,1.2,820,0,0
32.42,4,4,0.427083333,806,0,0
44.17,3,3,0.755429651,585,0,0
32.42,3,3,0.446827525,804,0,1
34.92,3,3,0.483896907,806,0,0
35.92,2,5,1.225490196,789,0,2
39.08,2,6,0.35,769,1,3
47.5,1,5,0.702987698,777,0,2
55,3,4,0.666432287,824,0,0
35.33,3,5,0.585197935,799,0,0
35,3,6,0.824742268,789,0,0
51.33,1,6,0.723404255,606,0,0
35.5,2,6,0.999769618,795,0,0
49.33,3,3,0.605882353,759,0,1
34.33,2,3,1.04384472,799,3,6
34.42,2,3,0.676526996,613,0,0
41.42,2,5,0.926940903,809,0,0
32,2,6,0.903429547,804,0,0
52.42,1,4,0.466086807,823,0,0
47.5,1,5,0.286275385,795,0,0
55.75,3,4,0.749444656,828,1,2
42.25,1,3,0.635068482,747,1,1
30.5,2,4,0.678141973,718,0,0
56.75,3,5,0.794341114,859,0,0
47.5,1,6,0.649758506,773,0,1
47,2,3,0.389365645,863,0,1
48.83,2,3,0.893412867,771,0,1
