Period_Sales,Period_DeliveryDelay,Cost_Manufacturing,Cost_Indirect,Cost_Packing,Percent_Margin,Amount_Margin,Amount_Net,Amount_ChannelMargin,Percent_Tax
6,14,85,4,162,18,748,3613,1885,9
11,16,96,2,130,20,667,5938,2395,13
56,13,18,28,114,55,958,5499,1258,14
14,18,96,40,155,58,1474,3220,1725,8
5,8,43,43,135,12,1266,5655,1218,7
5,20,44,22,172,15,923,4883,2357,6
22,6,50,1,192,51,1431,5227,1535,21
29,6,14,12,178,31,1175,3184,1248,15
41,9,91,2,174,21,858,3932,2383,24
42,10,29,41,111,57,1344,3841,1040,1
10,5,54,1,142,48,1128,3246,1207,21
56,2,15,44,120,12,1124,4211,1337,12
56,24,58,30,159,20,1388,5753,1937,13
43,17,17,33,149,50,757,3765,2395,8
15,7,68,9,148,50,899,3143,1110,19
29,5,16,46,120,35,1111,4625,1716,1
11,16,38,40,197,59,846,5509,1315,11
15,3,85,29,139,18,823,3749,1576,17
51,22,18,9,109,11,1112,5371,1372,15
9,3,28,23,149,51,1045,3318,1403,16
43,12,94,1,166,39,786,4911,2220,7
58,8,44,26,173,44,1431,5374,1731,20
50,10,25,32,156,57,1124,3425,1897,16
19,19,92,3,107,45,1161,3812,2020,5
1,14,53,16,103,17,1246,3713,1693,3
23,13,54,13,146,12,1060,5789,1085,23
32,15,44,3,175,35,1377,3167,2192,4
47,8,40,43,170,42,801,4486,2012,9
56,1,29,14,168,59,777,3413,1660,14
43,10,31,28,195,30,902,5320,1390,18
26,16,88,47,164,37,874,4665,2003,3
8,19,26,1,101,16,1191,4162,2282,14
44,24,15,13,154,22,1420,4206,1598,9
53,15,56,49,152,58,783,5216,2183,4
5,16,42,45,119,16,1005,3703,1631,22
1,1,99,18,165,57,906,5021,2122,1
2,21,33,45,125,19,757,3217,1883,9
14,15,74,22,141,42,1195,4837,1172,6
58,1,27,12,130,17,973,4853,1127,10
21,19,78,30,123,18,908,4533,2201,7
17,17,62,41,182,13,1386,5753,2218,14
26,0,61,42,145,49,969,5385,1959,4
21,3,76,17,122,21,1285,5741,2493,23
32,21,37,19,185,39,1375,4864,1745,5
57,23,88,26,118,33,1431,5115,2439,5
22,13,84,13,188,28,1403,3977,2141,5
30,3,35,49,178,49,1056,5900,1352,20
11,23,84,13,150,35,695,5969,1408,18
41,8,85,48,197,10,952,4226,1355,14
54,2,26,49,121,31,878,4671,1270,3
23,15,51,7,131,35,1114,4356,1444,6
53,0,62,10,170,13,1341,3303,1230,17
13,14,47,36,153,28,1356,3078,1668,15
16,12,53,43,115,24,1262,4744,2463,21
54,5,48,10,115,10,1122,4835,1665,22
12,21,55,7,108,54,509,5883,1425,18
48,21,20,14,131,41,1172,5795,2391,15
0,19,52,0,181,55,658,5321,1372,16
37,3,65,22,197,26,1220,3228,1767,4
44,5,48,37,178,24,729,4124,2142,6
10,5,22,45,186,34,803,5787,1033,7
47,4,41,38,194,45,1277,3170,1587,11
0,6,82,15,146,23,912,4705,1181,18
0,17,98,37,185,43,838,3676,1709,2
36,11,29,15,113,17,1107,4302,1241,9
46,12,88,31,173,29,501,5248,1401,12
53,18,62,34,105,55,1186,4631,1821,1
27,20,51,45,117,33,1003,5199,2227,13
33,4,43,6,194,24,924,4356,2421,1
14,20,97,10,146,43,1416,3322,2273,24
49,2,67,23,167,59,1094,3151,2097,16
55,21,31,38,137,24,722,5790,1796,15
41,4,33,30,169,15,902,3829,2256,8
24,13,94,37,109,55,1372,5753,1187,17
10,13,54,45,179,46,1293,4109,1229,14
25,7,56,46,186,40,959,5510,2480,23
32,12,57,11,167,58,1235,3238,1415,20
58,17,80,30,152,28,1368,5250,1454,24
27,13,52,27,129,20,1258,3675,1858,2
46,22,43,14,106,30,841,3209,2039,10
4,3,48,8,162,12,1173,5446,1606,19
45,16,28,36,121,16,1296,5198,1929,18
9,17,14,42,168,48,1176,4832,2279,20
45,24,58,22,119,52,600,5615,2299,24
48,20,90,39,135,32,1411,3326,2030,6
15,24,38,11,118,10,1360,5869,1450,10
51,19,96,33,197,43,731,4599,1549,4
43,10,44,13,146,12,658,5383,1428,12
20,1,41,31,156,19,713,3153,1128,15
20,24,20,4,183,34,1203,5605,1695,11
41,9,67,19,114,16,1289,3650,2050,8
47,1,90,22,138,46,1057,4547,2237,24
15,11,36,14,124,29,1393,3229,1927,2
57,17,40,14,195,48,538,3789,1028,14
21,7,86,8,184,36,1195,4703,2000,23
8,21,69,20,154,26,627,4603,1524,5
6,16,46,35,117,26,1499,4007,1644,20
0,6,12,18,186,50,1345,5200,2280,12
59,20,74,34,105,25,1185,5827,2249,18
51,1,41,44,113,18,584,5149,2346,15
42,8,54,11,149,25,810,3746,2083,14
35,6,26,15,162,20,910,5065,2293,4
3,20,38,17,162,48,1128,4559,1106,16
36,2,91,5,103,16,1468,5805,1467,9
48,8,84,34,139,39,1023,3435,1246,3
3,14,31,23,171,55,1271,3890,1901,11
39,14,64,42,102,14,607,5465,2272,9
56,15,62,17,123,21,605,3853,2120,18
11,4,51,23,128,42,708,3527,1940,10
2,0,16,36,160,13,853,5902,1941,5
2,4,59,28,164,57,1048,3545,1380,14
54,16,69,10,188,41,1498,4814,2093,13
40,17,65,47,108,34,928,5737,1552,3
56,21,21,10,116,55,1358,3677,2234,7
29,13,49,6,155,49,1396,3615,2481,20
31,7,29,13,131,48,836,3893,2019,1
21,14,46,19,141,12,597,3915,1021,20
48,12,54,0,181,19,1180,3283,1338,7
19,4,83,5,157,38,574,4554,2207,4
7,2,51,18,174,37,1030,5026,1131,5
16,9,29,23,192,49,963,5775,2430,7
34,12,37,9,181,34,919,4015,1302,14
12,13,67,38,195,26,1201,4075,1205,21
29,0,55,7,158,55,1458,3952,2103,4
19,6,72,21,104,42,809,4978,1007,5
53,13,69,37,117,50,771,3550,2455,14
42,21,62,17,107,20,1303,5383,2333,2
44,17,52,23,151,20,830,3530,2007,9
3,16,17,28,167,41,1241,3850,1689,23
13,14,90,2,106,46,857,4101,2202,5
52,5,52,11,106,43,1014,4881,1952,17
57,19,50,27,169,19,1358,4254,2245,5
43,11,52,18,190,24,1165,4735,2297,12
2,3,14,23,164,27,768,4904,1638,7
21,13,31,40,112,54,1488,3814,2059,5
58,15,69,32,195,32,638,3659,1733,21
29,10,11,28,166,43,819,5768,1240,24
51,18,80,45,173,12,895,3101,1673,16
10,23,21,13,187,53,510,3475,2344,14
19,11,68,39,160,46,1433,3085,2452,3
9,0,32,44,171,11,962,4560,1021,20
49,5,98,21,181,19,1328,4860,2234,20
16,23,86,22,130,25,544,4384,2163,12
52,1,72,17,136,31,756,5987,1393,20
19,21,34,25,170,17,587,5088,1728,6
7,8,12,11,114,44,1364,4315,2013,16
30,19,93,14,185,48,1201,3568,2271,17
22,3,58,29,155,14,954,4760,1763,12
58,5,19,5,195,40,1264,5778,1533,9
4,3,34,42,106,13,944,5628,1045,4
33,10,51,39,181,30,1355,5836,1038,5
46,5,25,49,136,59,689,4764,1720,10
13,16,66,7,124,22,1468,4567,2128,21
57,21,34,49,182,24,545,5286,1341,23
56,9,11,21,114,18,1403,5691,1264,9
16,19,36,23,110,52,996,3022,1759,18
12,17,93,9,191,54,511,3450,2369,14
56,0,92,27,132,38,1327,5435,1136,7
23,9,59,19,126,42,1394,5266,2047,15
41,23,66,26,161,19,857,4778,1772,6
44,17,14,34,183,26,930,4781,1315,11
35,14,31,1,179,55,591,3837,1193,22
49,8,30,5,155,37,1015,5430,1584,14
51,22,37,49,117,23,925,5878,1151,2
2,15,31,2,114,32,1439,4342,2173,18
36,22,88,36,129,13,842,5786,1489,18
59,12,88,0,141,48,665,3949,1100,21
43,8,96,44,174,24,1367,4669,2198,7
36,11,41,41,194,27,814,4945,1597,23
16,22,32,47,134,24,994,5049,1474,6
25,0,37,15,139,30,1111,5349,2035,17
46,23,23,36,125,32,952,5878,2474,5
23,15,10,3,109,26,1311,3085,1592,17
21,19,93,6,135,55,525,4663,2487,3
16,6,65,18,156,19,1446,5860,2445,5
35,3,51,3,129,51,846,3668,1096,11
15,20,63,35,104,19,1475,3911,2224,12
28,8,90,6,144,37,626,5178,2245,22
13,1,55,7,107,19,1346,4602,1986,19
51,18,24,7,154,37,750,3824,2363,24
56,1,29,44,115,42,1464,3519,1142,5
25,7,59,29,195,54,641,5655,1761,16
20,11,85,14,185,52,852,5876,1184,13
14,19,50,9,162,28,1337,4779,1968,10
44,14,34,4,105,23,1228,4358,2357,19
41,13,70,1,168,57,1338,3511,1858,2
1,8,45,13,155,40,1169,5232,2124,22
31,9,62,13,127,44,1128,4923,1434,8
27,8,26,15,198,28,1167,4228,1039,3
18,7,85,37,159,18,821,4035,1364,1
47,15,29,29,139,45,1206,3671,1502,9
28,11,47,14,106,11,1258,5403,2271,19
53,8,44,23,106,11,1117,5172,1514,16
45,1,77,2,173,24,1120,3153,1932,22
0,17,16,34,156,51,856,5157,1918,23
3,6,30,6,102,46,776,5374,2253,5
18,23,81,9,114,18,786,5256,1500,14
35,10,66,11,134,26,755,3767,2297,21
48,18,21,21,112,52,1228,4295,1619,20
42,23,75,49,194,11,1427,5388,1554,14
56,6,29,11,137,37,985,3007,1980,4
48,21,77,20,150,26,830,3757,1177,19
27,20,63,5,171,52,1349,4845,1303,19
16,14,79,49,111,47,1064,5393,1396,12
29,24,52,22,102,28,1272,3024,2020,14
25,2,52,1,195,51,1444,5455,1378,21
13,23,17,14,153,57,1029,5442,2457,6
37,3,98,41,183,49,1139,5528,2196,14
12,0,17,49,185,20,869,3038,1186,15
40,16,64,29,167,48,1475,4191,2056,6
23,7,86,2,131,48,913,3673,2082,10
55,3,59,27,105,36,909,3678,1112,3
46,14,11,5,118,51,954,3416,1101,23
34,17,85,11,152,51,1023,4225,2452,8
5,2,41,22,122,38,924,4403,1029,22
9,12,77,32,175,57,1318,5492,1235,8
19,14,73,43,161,35,697,5900,1058,9
3,5,58,43,197,22,1067,3142,1797,2
52,14,60,11,109,31,601,3978,1552,23
26,9,93,40,110,41,700,3306,1568,1
17,6,28,21,182,58,645,5069,2470,12
53,10,39,5,173,21,1138,3551,1452,10
21,21,13,2,123,50,1055,3714,1548,5
14,7,17,24,149,24,727,4194,1790,4
42,10,57,47,198,49,1305,3817,1336,9
56,8,10,15,186,59,1031,3654,2242,19
21,24,81,38,171,41,534,4793,2342,12
28,18,35,34,183,34,1293,5074,2198,11
24,14,29,3,175,56,1063,3841,2247,12
31,19,92,18,159,10,892,3013,2290,20
14,8,44,37,115,38,825,3478,2244,24
55,16,51,32,193,29,1233,5601,2078,10
12,10,84,34,182,15,760,3916,2357,19
57,12,76,2,192,37,1181,3608,1048,14
37,1,70,42,101,12,990,3268,2472,9
47,11,51,34,173,17,1060,3272,1639,4
50,18,92,17,155,40,566,3469,2098,19
36,6,37,49,184,12,1350,4992,2107,2
21,1,45,45,116,35,1148,4392,1419,10
13,11,35,9,155,59,1147,5974,1023,22
18,3,64,23,111,19,998,3724,2314,3
56,16,92,42,167,52,1255,5140,1719,23
38,12,42,41,121,37,1315,3787,1632,23
55,11,89,9,199,57,1007,4898,2265,15
10,1,90,24,111,59,1191,5416,1844,14
25,10,39,2,182,10,609,4309,1357,13
44,24,84,16,176,25,509,3443,1700,20
20,19,14,29,184,27,619,4553,2465,22
28,21,35,8,186,33,781,5865,2475,4
17,15,36,0,105,43,1020,3992,2001,19
16,18,57,9,177,14,631,4760,1182,13
9,19,25,29,122,56,947,3307,1312,10
40,0,39,3,144,23,1017,4903,1547,3
23,3,43,5,197,48,1423,5794,1238,13
40,16,46,29,138,50,834,3306,2027,7
46,19,95,47,190,28,1094,4674,1451,19
48,24,32,40,140,59,953,5933,2381,3
51,8,50,25,142,29,927,3804,1099,3
40,1,91,38,120,27,1374,5115,2362,15
22,3,37,12,132,10,746,5298,1597,18
22,17,71,19,180,28,832,5131,1061,10
15,11,96,37,186,59,1404,3798,1968,17
17,2,49,47,177,30,1182,5423,1350,1
28,14,20,6,102,29,840,5327,2132,7
6,5,28,11,183,44,1023,4555,1499,4
15,21,19,29,110,10,1342,4343,1754,11
35,23,43,34,160,43,629,3470,1233,8
6,0,49,15,132,20,622,3643,1334,18
26,24,30,49,117,18,1117,4686,1551,12
11,6,34,30,179,14,775,4639,1899,8
1,4,71,35,123,22,1236,4772,2047,18
11,18,48,37,141,10,523,4147,1243,6
12,3,39,46,197,34,1048,4647,1362,22
57,7,54,27,156,33,1328,5667,1159,12
27,20,23,44,101,48,1288,4993,1326,14
33,16,24,15,141,28,512,3046,2038,2
2,0,36,9,101,12,1338,3140,1484,9
12,20,83,23,193,36,683,4986,1986,13
50,19,60,15,164,49,619,4317,1065,14
45,19,86,43,188,38,863,5852,1690,19
34,9,28,44,147,35,838,5849,2159,17
42,12,77,45,105,30,998,4232,2211,15
20,6,55,6,163,55,1016,5951,2013,2
40,24,46,26,190,56,1498,3545,1528,15
14,19,51,33,133,31,559,3830,2086,9
15,4,24,45,109,26,1091,4183,2084,19
19,0,69,43,129,18,1014,4157,1776,22
29,9,36,28,169,33,1334,3104,2214,11
17,9,67,18,133,33,1469,5157,1307,22
42,13,49,38,189,11,1427,4929,1623,17
34,20,64,26,181,41,1030,3949,1603,20
25,5,92,10,137,28,1299,4350,2021,24
27,12,49,12,108,23,1355,4831,1271,14
51,7,70,7,198,13,1210,5508,1104,12
31,21,61,13,156,53,1100,4351,1549,6
40,10,28,15,139,29,944,4822,2165,10
17,20,29,0,165,56,1108,3731,1485,15
15,0,19,35,130,35,1123,4064,1363,22
22,11,79,42,182,15,689,3850,1647,3
58,3,26,32,172,37,823,4118,1823,9
5,6,85,26,184,49,1051,5110,1533,15
17,24,41,6,106,57,513,3370,1004,12
37,7,12,46,133,15,1302,3439,1546,9
3,20,52,10,175,21,1061,3924,1857,16
57,6,78,38,180,52,1153,4905,1141,15
58,3,88,39,172,38,1069,3278,1445,12
6,12,11,5,154,59,903,4390,1970,13
57,19,18,48,150,52,782,3667,2106,6
29,21,77,35,188,17,1260,4880,1813,24
22,16,79,5,193,29,1297,4445,1125,12
31,21,38,0,135,47,1348,4645,1235,1
29,8,22,43,176,51,1317,4509,1525,8
0,21,55,49,178,57,681,3368,1963,17
35,19,19,46,185,26,1320,3393,1068,16
28,2,93,48,184,55,1344,4474,1413,9
55,23,11,40,106,13,1370,5125,1788,6
20,2,18,26,141,23,749,3123,1829,9
43,0,98,21,137,53,821,4746,2374,1
2,9,21,11,123,50,645,5772,1622,16
26,18,51,16,167,42,560,3474,1872,3
42,6,19,31,199,29,1217,4548,1825,9
14,1,29,32,106,42,1164,5210,2086,12
31,10,81,22,188,30,1482,5164,1303,14
42,15,52,40,199,18,1004,4517,1502,4
8,3,80,4,130,36,600,4320,2384,11
40,10,59,27,180,10,992,3635,1745,2
6,7,57,11,142,31,1464,5778,2199,16
53,14,76,32,112,15,881,4574,1712,20
20,0,59,19,125,24,807,5172,1694,15
30,2,44,2,151,37,850,5232,1336,3
19,5,22,26,110,36,1420,4352,1139,14
57,6,51,40,143,55,1125,4793,1660,17
11,20,80,45,197,53,698,4351,1628,1
46,1,70,27,144,12,627,3769,1191,19
40,17,49,30,191,37,936,4047,2115,18
57,18,55,16,131,52,695,4914,1702,13
5,24,76,0,118,30,1404,4019,1013,9
45,6,53,6,180,21,871,4334,1799,17
41,24,51,44,117,11,552,5122,1488,23
38,17,28,2,159,14,1065,4291,2107,19
51,24,88,49,167,36,526,3599,2303,10
39,23,35,42,193,40,1266,5985,2333,12
28,16,36,16,171,58,867,4344,1062,21
45,22,49,28,124,48,887,4881,2174,16
6,20,11,32,186,58,576,3861,1047,21
14,7,97,24,109,12,818,5366,2108,15
26,23,45,34,162,55,1030,4797,2116,20
40,24,64,0,125,53,972,5634,1877,12
2,3,35,42,108,21,1268,5226,1451,3
45,24,34,11,159,49,557,5123,2017,12
35,10,12,40,128,19,1355,5455,1384,7
21,20,79,15,100,48,1026,5513,1057,2
4,10,46,9,181,28,514,4589,1203,16
43,12,92,10,193,19,789,5691,1907,13
45,2,17,23,136,52,1041,3679,1322,5
40,0,19,4,133,43,806,3071,2033,5
4,19,21,39,116,22,1235,4647,1588,24
20,6,79,8,117,35,1199,4784,2212,4
46,23,52,29,161,41,1231,5520,2399,24
42,4,30,7,117,36,628,5307,2394,6
49,11,73,39,129,16,1359,5526,1815,17
34,9,99,7,155,25,1363,5666,2037,21
6,9,94,47,198,55,902,3469,1001,24
33,5,33,13,156,13,1383,5249,1108,21
56,4,69,4,141,30,592,3189,1349,9
13,22,54,28,123,23,1444,3029,1257,23
43,2,92,25,121,34,1305,5049,1944,9
37,19,63,48,122,56,1498,5461,2452,14
34,0,47,17,189,45,844,4931,1398,22
32,9,70,27,171,47,1141,3059,1087,1
8,21,72,7,190,55,960,4380,2423,22
29,7,78,14,117,25,500,3433,1139,11
37,22,40,16,129,36,1406,3935,1608,22
3,1,17,36,104,15,1171,3014,2442,12
58,10,22,20,189,18,1424,5626,2142,9
56,20,82,26,198,25,1122,5558,1425,16
8,13,50,4,148,40,1241,5688,1874,1
0,4,39,41,121,53,842,3399,1770,21
19,1,75,14,127,33,1315,3937,1725,5
38,22,18,47,167,54,1104,5147,1788,23
4,14,70,36,115,32,1002,4756,1555,11
7,3,65,29,106,57,511,3560,2444,18
49,9,63,27,138,22,1350,4305,1374,17
33,17,63,31,127,37,1126,4682,1734,20
48,1,65,14,142,29,628,3182,2261,13
54,3,59,45,183,52,966,4273,1652,24
24,5,79,49,174,31,1343,3459,1634,2
9,1,76,47,169,41,538,4268,2066,2
8,17,94,29,130,39,635,3536,1249,9
42,15,23,19,197,23,1045,5666,1599,10
51,7,13,20,168,58,1441,4688,2489,17
47,2,77,19,141,11,803,4978,1917,4
14,13,14,40,113,46,1461,3365,1837,10
2,3,41,30,194,45,1020,4545,1227,13
43,20,86,18,103,55,1041,4241,1896,4
10,5,89,38,188,54,842,4551,2144,14
9,15,69,40,147,16,1469,3576,1640,2
3,22,28,28,125,59,558,4952,1519,24
24,16,45,8,132,32,1153,5691,1218,4
30,8,89,3,199,26,686,5644,1115,15
50,12,36,4,189,43,1469,5006,2270,13
6,18,67,27,163,42,1302,5533,2328,11
15,19,66,16,125,10,1179,5404,1432,13
49,10,80,11,183,28,1117,3590,2262,24
32,1,93,20,161,44,875,4193,2059,2
51,17,58,49,141,49,1359,3049,2057,7
52,7,97,34,137,20,1346,4001,1311,15
32,22,79,43,155,45,1207,5365,2152,1
20,24,35,39,109,53,849,3131,1213,1
14,11,60,13,137,47,1256,4103,1387,10
32,8,97,37,117,57,1273,3455,1708,18
22,23,68,41,115,49,954,3219,1729,21
54,13,54,6,193,43,1038,3500,1173,22
21,12,77,25,162,44,1157,4915,2111,21
41,19,97,5,127,34,1413,4219,2396,2
2,15,34,26,143,36,1398,4177,1205,3
51,13,22,40,165,49,782,4654,1375,10
5,17,12,34,129,57,1377,4718,1538,8
24,8,89,48,113,52,1355,5517,2331,11
24,6,11,4,151,31,926,4350,1017,20
24,3,80,7,129,54,874,4378,1414,2
57,15,20,41,109,54,510,5103,1272,9
13,15,37,48,154,11,1209,3690,1054,23
59,21,85,28,158,24,663,4779,1574,23
3,11,77,10,184,21,1261,5182,2057,12
30,20,36,42,102,25,692,5409,1564,6
29,0,77,2,193,11,572,5252,2349,6
3,0,88,22,179,28,1135,4248,2453,24
25,18,58,39,192,26,1268,5637,1874,11
24,3,43,31,184,59,828,4950,2319,9
29,20,76,44,116,29,804,3019,2110,24
39,1,52,30,153,47,616,4277,2039,21
46,15,25,9,138,41,1227,5029,1656,4
45,4,54,0,101,41,794,5697,2185,4
36,16,89,18,138,55,589,5478,1291,19
17,21,18,11,134,43,835,5247,1995,3
30,24,51,17,144,43,611,5355,2168,20
33,23,71,4,117,35,943,3716,1058,16
37,7,41,41,194,51,1040,3276,1150,8
13,22,46,17,138,39,973,3361,1817,4
53,24,87,13,187,37,1023,4396,2136,21
16,9,47,49,153,31,1440,3445,1193,21
48,11,39,5,178,32,801,3462,1403,2
20,22,70,9,117,27,1104,4893,2114,21
42,19,59,47,115,21,667,4419,2269,1
43,22,57,34,160,49,1237,5655,2496,4
12,14,35,46,153,55,908,4891,1247,19
26,4,29,13,183,11,516,5928,1110,2
32,14,72,15,152,28,1152,4750,1975,4
4,16,25,47,116,14,719,4646,1430,23
29,3,21,42,119,15,1370,4910,2122,14
2,3,45,1,134,10,584,3542,2262,10
9,8,35,24,168,43,733,4241,1310,1
29,16,77,14,144,56,1339,4028,1872,12
21,4,84,42,140,27,730,5233,2419,12
16,16,62,21,131,24,1108,3137,1743,15
39,2,81,42,119,45,1360,4394,1575,16
37,19,11,18,185,31,769,4155,1607,17
4,4,74,11,142,35,1060,3637,1757,23
22,21,12,36,136,34,1290,5375,1431,20
0,18,67,27,199,57,1131,4666,1352,16
12,15,70,27,184,34,1377,5044,1024,23
44,12,82,37,148,50,1158,3875,1289,5
45,21,56,35,115,45,783,4906,1903,18
42,23,28,14,173,22,1022,3210,1639,5
18,3,32,15,155,41,1070,3353,1473,12
36,11,78,37,196,34,896,4935,1893,15
0,8,31,25,159,20,1467,3870,2319,14
40,3,89,29,156,24,995,5071,1125,13
59,1,24,34,150,13,801,4751,1596,6
12,10,35,40,175,55,987,3554,2479,22
47,1,37,10,181,51,888,4840,1466,6
55,1,42,11,169,31,842,4607,2021,15
30,2,16,8,141,24,1291,4753,1821,14
13,12,32,18,165,50,628,5614,1011,10
55,20,89,42,185,27,524,5695,2072,5
20,10,28,47,101,19,1382,5645,2235,3
16,22,95,25,187,31,759,5855,2101,11
26,3,62,10,157,10,774,3810,1215,8
59,24,83,13,124,24,1297,4600,1422,23
42,2,41,47,128,21,866,5641,1047,7
10,23,69,27,153,10,703,4538,2339,11
16,10,94,31,116,31,1010,5744,1334,16
5,4,14,9,192,55,1021,3052,1136,21
50,13,23,1,198,35,694,5860,2343,9
58,13,82,38,194,57,1043,5480,1814,1
19,3,62,43,181,36,1275,5316,1651,24
45,12,60,14,115,28,677,4713,1889,24
25,3,12,37,165,13,813,5335,1296,18
58,16,22,26,129,14,1153,4041,1811,6
26,1,13,12,134,26,896,4075,1881,9
10,8,49,18,125,28,722,5449,1688,7
51,9,88,29,134,38,1404,3133,2308,16
7,2,92,41,161,22,596,4865,1020,23
3,24,44,29,183,47,696,3898,1913,2
9,18,25,24,152,37,824,3814,1724,24
26,8,88,29,154,43,708,4178,2357,18
4,16,79,13,123,47,601,4160,2154,21
32,8,37,22,130,53,1138,4153,1748,24
23,13,59,4,162,36,713,4911,1677,5
20,2,25,2,168,33,1109,3665,1802,16
10,19,35,32,157,20,577,5000,2098,12
13,9,33,40,127,22,750,4237,1363,14
9,12,59,17,107,45,1062,3329,1231,6
31,15,79,26,113,16,836,3813,1552,8
19,1,16,46,148,32,1220,3715,1300,9
9,10,43,30,138,44,1309,4114,1604,8
20,9,31,0,194,45,576,3635,2442,15
21,5,47,38,115,20,882,3481,1393,5
50,0,24,4,178,27,995,3200,2452,22
36,3,91,46,163,51,529,5264,1580,12
38,0,53,47,177,24,700,5592,1951,10
35,6,55,27,136,58,1007,3918,1131,22
13,2,16,37,175,44,1058,4733,1928,17
8,1,48,38,187,28,1226,3171,1911,20
56,19,95,35,110,20,631,5077,1437,7
10,0,25,29,162,19,941,5646,2098,15
21,9,66,24,154,31,900,5609,1785,7
43,12,12,7,166,17,1196,5241,1060,14
40,0,90,4,150,20,550,5401,2061,17
39,1,18,4,142,17,1127,5267,2430,17
15,1,69,33,196,59,1264,3683,1532,22
54,0,27,19,159,24,1299,3793,2350,2
24,14,50,23,180,21,1239,4472,1542,2
39,20,75,12,109,33,636,4676,2403,4
36,4,16,33,105,29,1140,4652,1222,23
23,24,29,1,163,47,1475,5523,1634,8
49,24,65,11,174,32,518,5017,2357,12
11,21,96,49,159,27,1094,3985,2001,9
53,6,87,9,130,26,872,4637,1337,20
27,12,30,47,126,32,678,3559,2483,18
19,3,22,42,160,49,1166,5806,2471,19
4,9,47,47,148,24,743,4132,1748,6
28,2,96,1,158,41,681,5418,1763,21
51,23,25,18,129,45,967,4021,1107,4
24,23,79,10,126,48,1246,4592,1830,21
45,16,91,6,147,19,992,3983,1714,7
7,15,41,16,198,46,1153,3376,1059,22
20,16,56,44,168,35,1227,3712,2120,21
45,17,96,9,185,30,1013,5208,1272,7
3,9,75,48,169,39,1065,4404,1494,8
58,12,51,10,124,42,1484,4985,2097,3
54,19,28,41,176,55,1271,5338,2115,7
53,8,68,42,195,55,821,4037,2344,6
56,15,86,26,141,33,609,5592,1320,16
34,5,91,15,145,25,527,5430,2005,13
21,6,47,14,172,43,1295,4392,1413,4
25,7,85,32,186,41,703,3792,1924,16
0,3,29,19,102,40,1363,5680,1841,15
52,14,30,44,118,48,951,5675,1747,7
47,2,14,3,116,51,921,5602,1199,8
27,12,27,14,169,48,548,4331,1398,1
39,2,53,8,135,42,1264,3368,1991,12
6,17,94,6,122,37,1037,3058,2021,6
6,5,88,49,115,55,1317,4564,2161,2
54,2,69,21,198,24,1038,4933,1023,12
46,20,36,37,183,34,579,5109,2228,20
53,8,33,49,153,35,931,5254,2063,24
47,12,10,21,110,52,1130,5983,1596,17
23,0,12,11,128,32,783,5266,1489,14
41,20,65,0,188,18,941,5104,1320,7
8,3,25,37,126,53,1385,4163,1782,5
16,10,95,13,127,54,1209,3625,1343,18
2,17,86,23,184,44,1308,4977,2065,3
35,13,79,47,159,59,1384,3140,2196,12
28,9,82,5,175,11,1288,3069,2063,16
49,18,48,9,193,18,1357,3900,1761,5
44,20,18,40,140,57,830,5624,1568,15
35,1,47,8,168,58,745,3011,2300,17
21,6,32,21,194,40,535,5143,1426,8
49,9,75,13,130,30,594,4705,2364,12
11,4,58,8,162,33,977,4393,1323,24
24,17,31,49,117,24,1037,4060,1221,5
2,11,33,19,164,55,1030,4114,1109,1
42,11,48,19,186,26,674,3911,1586,19
58,8,79,28,170,48,899,5803,2082,14
54,20,50,1,128,14,661,5099,1765,18
4,1,55,22,152,21,870,3688,1029,1
59,4,49,35,168,29,824,4652,2018,18
41,2,28,42,136,29,1415,3362,2315,2
28,3,29,0,152,51,553,4715,2017,13
58,22,33,27,184,28,1005,3047,2432,1
16,20,10,11,184,19,956,3292,2361,19
36,2,64,49,191,29,1131,3867,1119,4
37,5,56,19,105,20,637,3743,1798,4
12,7,80,6,122,52,922,3502,1931,14
0,7,96,17,109,33,825,3709,1177,21
24,21,95,1,141,56,707,5802,1871,7
17,16,28,12,158,17,1187,4413,2306,3
56,21,75,18,198,44,1156,5131,1004,12
21,0,46,45,129,40,875,3308,1936,6
5,14,66,44,198,28,677,3044,1147,16
3,23,35,40,161,30,964,4432,2114,7
40,0,35,7,188,15,657,4975,1396,20
43,14,65,47,135,16,751,4871,1690,17
11,20,39,23,182,38,513,4827,1783,1
50,3,52,4,159,55,1227,3026,2054,1
1,7,11,17,130,58,1338,3125,2246,24
27,4,84,15,164,34,715,4167,1613,23
32,7,24,38,138,32,845,3657,2335,18
0,12,80,45,146,51,986,3708,1907,23
25,14,52,8,112,26,1322,5781,1626,11
59,7,33,43,111,26,1451,5937,1507,6
33,22,75,7,192,12,1002,3653,1066,1
3,10,68,6,160,53,1103,5270,2184,11
9,20,21,41,190,18,702,3100,1083,23
23,4,49,46,165,41,991,4662,2249,11
41,10,36,40,134,31,1315,3493,1983,19
6,22,70,38,100,36,1104,3295,2169,1
8,21,22,40,111,12,861,5423,1607,10
56,4,76,3,131,52,747,5245,1522,14
21,10,36,0,187,28,836,5934,1792,15
49,10,29,22,144,10,805,4175,2251,21
24,10,11,15,150,39,635,3202,2350,10
34,7,73,26,156,53,887,3500,1583,8
49,12,79,39,126,45,1403,3607,1535,23
43,5,39,19,179,25,1113,3415,2476,22
