country,year,sex,age,population,suicides_no
Syrian Arab Republic,1984,male,75+ years,,0
Syrian Arab Republic,1985,female,15-24 years,,0
Syrian Arab Republic,1985,female,25-34 years,,0
Syrian Arab Republic,1985,female,35-54 years,,0
Syrian Arab Republic,1985,female,5-14 years,,0
Syrian Arab Republic,1985,female,55-74 years,,0
Syrian Arab Republic,1985,female,75+ years,,0
Syrian Arab Republic,1985,male,15-24 years,,7
Syrian Arab Republic,1985,male,25-34 years,,2
Syrian Arab Republic,1985,male,35-54 years,,1
Syrian Arab Republic,1985,male,5-14 years,,0
Syrian Arab Republic,1985,male,55-74 years,,0
Syrian Arab Republic,1985,male,75+ years,,0
Syrian Arab Republic,1998,female,15-24 years,,3
Syrian Arab Republic,1998,female,25-34 years,,0
Syrian Arab Republic,1998,female,35-54 years,,1
Syrian Arab Republic,1998,female,5-14 years,,0
Syrian Arab Republic,1998,female,55-74 years,,0
Syrian Arab Republic,1998,female,75+ years,,0
Syrian Arab Republic,1998,male,15-24 years,,2
Syrian Arab Republic,1998,male,25-34 years,,4
Syrian Arab Republic,1998,male,35-54 years,,4
Syrian Arab Republic,1998,male,5-14 years,,0
Syrian Arab Republic,1998,male,55-74 years,,1
Syrian Arab Republic,1998,male,75+ years,,0
Syrian Arab Republic,1999,female,15-24 years,,2
Syrian Arab Republic,1999,female,25-34 years,,2
Syrian Arab Republic,1999,female,35-54 years,,4
Syrian Arab Republic,1999,female,5-14 years,,0
Syrian Arab Republic,1999,female,55-74 years,,1
Syrian Arab Republic,1999,female,75+ years,,0
Syrian Arab Republic,1999,male,15-24 years,,9
Syrian Arab Republic,1999,male,25-34 years,,4
Syrian Arab Republic,1999,male,35-54 years,,3
Syrian Arab Republic,1999,male,5-14 years,,0
Syrian Arab Republic,1999,male,55-74 years,,0
Syrian Arab Republic,1999,male,75+ years,,1
Syrian Arab Republic,2000,female,15-24 years,,1
Syrian Arab Republic,2000,female,25-34 years,,0
Syrian Arab Republic,2000,female,35-54 years,,1
Syrian Arab Republic,2000,female,5-14 years,,0
Syrian Arab Republic,2000,female,55-74 years,,0
Syrian Arab Republic,2000,female,75+ years,,0
Syrian Arab Republic,2000,male,15-24 years,,6
Syrian Arab Republic,2000,male,25-34 years,,6
Syrian Arab Republic,2000,male,35-54 years,,7
Syrian Arab Republic,2000,male,5-14 years,,2
Syrian Arab Republic,2000,male,55-74 years,,0
Syrian Arab Republic,2000,male,75+ years,,0
Syrian Arab Republic,2001,female,15-24 years,,1
Syrian Arab Republic,2001,female,25-34 years,,0
Syrian Arab Republic,2001,female,35-54 years,,0
Syrian Arab Republic,2001,female,5-14 years,,1
Syrian Arab Republic,2001,female,55-74 years,,1
Syrian Arab Republic,2001,female,75+ years,,0
Syrian Arab Republic,2001,male,15-24 years,,5
Syrian Arab Republic,2001,male,25-34 years,,0
Syrian Arab Republic,2001,male,35-54 years,,2
Syrian Arab Republic,2001,male,5-14 years,,0
Syrian Arab Republic,2001,male,55-74 years,,1
Syrian Arab Republic,2001,male,75+ years,,0
Syrian Arab Republic,2002,female,15-24 years,,4
Syrian Arab Republic,2002,female,25-34 years,,1
Syrian Arab Republic,2002,female,35-54 years,,0
Syrian Arab Republic,2002,female,5-14 years,,0
Syrian Arab Republic,2002,female,55-74 years,,0
Syrian Arab Republic,2002,female,75+ years,,0
Syrian Arab Republic,2002,male,15-24 years,,7
Syrian Arab Republic,2002,male,25-34 years,,6
Syrian Arab Republic,2002,male,35-54 years,,8
Syrian Arab Republic,2002,male,5-14 years,,1
Syrian Arab Republic,2002,male,55-74 years,,3
Syrian Arab Republic,2002,male,75+ years,,0
Syrian Arab Republic,2003,female,15-24 years,,2
Syrian Arab Republic,2003,female,25-34 years,,2
Syrian Arab Republic,2003,female,35-54 years,,0
Syrian Arab Republic,2003,female,5-14 years,,1
Syrian Arab Republic,2003,female,55-74 years,,0
Syrian Arab Republic,2003,female,75+ years,,0
Syrian Arab Republic,2003,male,15-24 years,,5
Syrian Arab Republic,2003,male,25-34 years,,3
Syrian Arab Republic,2003,male,35-54 years,,9
Syrian Arab Republic,2003,male,5-14 years,,3
Syrian Arab Republic,2003,male,55-74 years,,1
Syrian Arab Republic,2003,male,75+ years,,0
Syrian Arab Republic,2004,female,15-24 years,,0
Syrian Arab Republic,2004,female,25-34 years,,2
Syrian Arab Republic,2004,female,35-54 years,,1
Syrian Arab Republic,2004,female,5-14 years,,0
Syrian Arab Republic,2004,female,55-74 years,,0
Syrian Arab Republic,2004,female,75+ years,,0
Syrian Arab Republic,2004,male,15-24 years,,11
Syrian Arab Republic,2004,male,25-34 years,,6
Syrian Arab Republic,2004,male,35-54 years,,6
Syrian Arab Republic,2004,male,5-14 years,,0
Syrian Arab Republic,2004,male,55-74 years,,2
Syrian Arab Republic,2004,male,75+ years,,1
Syrian Arab Republic,2005,female,15-24 years,,0
Syrian Arab Republic,2005,female,25-34 years,,0
Syrian Arab Republic,2005,female,35-54 years,,1
Syrian Arab Republic,2005,female,5-14 years,,0
Syrian Arab Republic,2005,female,55-74 years,,0
Syrian Arab Republic,2005,female,75+ years,,1
Syrian Arab Republic,2005,male,15-24 years,,5
Syrian Arab Republic,2005,male,25-34 years,,3
Syrian Arab Republic,2005,male,35-54 years,,10
Syrian Arab Republic,2005,male,5-14 years,,2
Syrian Arab Republic,2005,male,55-74 years,,1
Syrian Arab Republic,2005,male,75+ years,,0
Syrian Arab Republic,2006,female,15-24 years,,2
Syrian Arab Republic,2006,female,25-34 years,,3
Syrian Arab Republic,2006,female,35-54 years,,0
Syrian Arab Republic,2006,female,5-14 years,,1
Syrian Arab Republic,2006,female,55-74 years,,1
Syrian Arab Republic,2006,female,75+ years,,1
Syrian Arab Republic,2006,male,15-24 years,,8
Syrian Arab Republic,2006,male,25-34 years,,4
Syrian Arab Republic,2006,male,35-54 years,,6
Syrian Arab Republic,2006,male,5-14 years,,0
Syrian Arab Republic,2006,male,55-74 years,,1
Syrian Arab Republic,2006,male,75+ years,,0
Syrian Arab Republic,2007,female,15-24 years,,0
Syrian Arab Republic,2007,female,25-34 years,,0
Syrian Arab Republic,2007,female,35-54 years,,2
Syrian Arab Republic,2007,female,5-14 years,,0
Syrian Arab Republic,2007,female,55-74 years,,1
Syrian Arab Republic,2007,female,75+ years,,1
Syrian Arab Republic,2007,male,15-24 years,,10
Syrian Arab Republic,2007,male,25-34 years,,4
Syrian Arab Republic,2007,male,35-54 years,,5
Syrian Arab Republic,2007,male,5-14 years,,3
Syrian Arab Republic,2007,male,55-74 years,,3
Syrian Arab Republic,2007,male,75+ years,,0
Syrian Arab Republic,2008,female,15-24 years,,6
Syrian Arab Republic,2008,female,25-34 years,,2
Syrian Arab Republic,2008,female,35-54 years,,0
Syrian Arab Republic,2008,female,5-14 years,,2
Syrian Arab Republic,2008,female,55-74 years,,6
Syrian Arab Republic,2008,female,75+ years,,0
Syrian Arab Republic,2008,male,15-24 years,,5
Syrian Arab Republic,2008,male,25-34 years,,4
Syrian Arab Republic,2008,male,35-54 years,,5
Syrian Arab Republic,2008,male,5-14 years,,1
Syrian Arab Republic,2008,male,55-74 years,,2
Syrian Arab Republic,2008,male,75+ years,,1
Syrian Arab Republic,2009,female,15-24 years,,1
Syrian Arab Republic,2009,female,25-34 years,,1
Syrian Arab Republic,2009,female,35-54 years,,2
Syrian Arab Republic,2009,female,5-14 years,,0
Syrian Arab Republic,2009,female,55-74 years,,0
Syrian Arab Republic,2009,female,75+ years,,0
Syrian Arab Republic,2009,male,15-24 years,,6
Syrian Arab Republic,2009,male,25-34 years,,3
Syrian Arab Republic,2009,male,35-54 years,,3
Syrian Arab Republic,2009,male,5-14 years,,2
Syrian Arab Republic,2009,male,55-74 years,,1
Syrian Arab Republic,2009,male,75+ years,,2
Syrian Arab Republic,2010,female,15-24 years,,2
Syrian Arab Republic,2010,female,25-34 years,,1
Syrian Arab Republic,2010,female,35-54 years,,2
Syrian Arab Republic,2010,female,5-14 years,,0
Syrian Arab Republic,2010,female,55-74 years,,1
Syrian Arab Republic,2010,female,75+ years,,0
Syrian Arab Republic,2010,male,15-24 years,,5
Syrian Arab Republic,2010,male,25-34 years,,9
Syrian Arab Republic,2010,male,35-54 years,,7
Syrian Arab Republic,2010,male,5-14 years,,3
Syrian Arab Republic,2010,male,55-74 years,,2
Syrian Arab Republic,2010,male,75+ years,,0
TFYR Macedonia,1991,female,15-24 years,151800,4
TFYR Macedonia,1991,female,25-34 years,148300,4
TFYR Macedonia,1991,female,35-54 years,236100,17
TFYR Macedonia,1991,female,5-14 years,162900,1
TFYR Macedonia,1991,female,55-74 years,146800,14
TFYR Macedonia,1991,female,75+ years,28700,9
TFYR Macedonia,1991,male,15-24 years,158300,17
TFYR Macedonia,1991,male,25-34 years,155500,9
TFYR Macedonia,1991,male,35-54 years,235000,32
TFYR Macedonia,1991,male,5-14 years,171200,0
TFYR Macedonia,1991,male,55-74 years,133400,30
TFYR Macedonia,1991,male,75+ years,24700,8
TFYR Macedonia,1992,female,15-24 years,152800,1
TFYR Macedonia,1992,female,25-34 years,148000,1
TFYR Macedonia,1992,female,35-54 years,239000,20
TFYR Macedonia,1992,female,5-14 years,162500,1
TFYR Macedonia,1992,female,55-74 years,152000,18
TFYR Macedonia,1992,female,75+ years,27700,11
TFYR Macedonia,1992,male,15-24 years,159100,11
TFYR Macedonia,1992,male,25-34 years,153900,6
TFYR Macedonia,1992,male,35-54 years,238000,29
TFYR Macedonia,1992,male,5-14 years,171100,0
TFYR Macedonia,1992,male,55-74 years,137400,30
TFYR Macedonia,1992,male,75+ years,23700,16
TFYR Macedonia,1993,female,15-24 years,153600,5
TFYR Macedonia,1993,female,25-34 years,147600,8
TFYR Macedonia,1993,female,35-54 years,242300,19
TFYR Macedonia,1993,female,5-14 years,162100,2
TFYR Macedonia,1993,female,55-74 years,156400,16
TFYR Macedonia,1993,female,75+ years,27300,5
TFYR Macedonia,1993,male,15-24 years,160300,8
TFYR Macedonia,1993,male,25-34 years,152400,16
TFYR Macedonia,1993,male,35-54 years,241700,25
TFYR Macedonia,1993,male,5-14 years,171100,1
TFYR Macedonia,1993,male,55-74 years,140500,32
TFYR Macedonia,1993,male,75+ years,22700,13
TFYR Macedonia,1994,female,15-24 years,154800,8
TFYR Macedonia,1994,female,25-34 years,147800,6
TFYR Macedonia,1994,female,35-54 years,246500,14
TFYR Macedonia,1994,female,5-14 years,161200,1
TFYR Macedonia,1994,female,55-74 years,160100,14
TFYR Macedonia,1994,female,75+ years,27100,5
TFYR Macedonia,1994,male,15-24 years,161600,3
TFYR Macedonia,1994,male,25-34 years,152000,13
TFYR Macedonia,1994,male,35-54 years,246400,29
TFYR Macedonia,1994,male,5-14 years,170300,2
TFYR Macedonia,1994,male,55-74 years,143100,23
TFYR Macedonia,1994,male,75+ years,22300,10
TFYR Macedonia,1995,female,15-24 years,156400,6
TFYR Macedonia,1995,female,25-34 years,147900,5
TFYR Macedonia,1995,female,35-54 years,251100,14
TFYR Macedonia,1995,female,5-14 years,160300,0
TFYR Macedonia,1995,female,55-74 years,163100,14
TFYR Macedonia,1995,female,75+ years,28600,6
TFYR Macedonia,1995,male,15-24 years,163600,6
TFYR Macedonia,1995,male,25-34 years,152300,11
TFYR Macedonia,1995,male,35-54 years,251200,28
TFYR Macedonia,1995,male,5-14 years,169500,1
TFYR Macedonia,1995,male,55-74 years,145600,27
TFYR Macedonia,1995,male,75+ years,23100,13
TFYR Macedonia,1996,female,15-24 years,158200,4
TFYR Macedonia,1996,female,25-34 years,148100,5
TFYR Macedonia,1996,female,35-54 years,255800,14
TFYR Macedonia,1996,female,5-14 years,159100,1
TFYR Macedonia,1996,female,55-74 years,165400,15
TFYR Macedonia,1996,female,75+ years,29900,4
TFYR Macedonia,1996,male,15-24 years,165600,10
TFYR Macedonia,1996,male,25-34 years,152700,10
TFYR Macedonia,1996,male,35-54 years,256000,49
TFYR Macedonia,1996,male,5-14 years,168600,0
TFYR Macedonia,1996,male,55-74 years,147300,22
TFYR Macedonia,1996,male,75+ years,23700,12
TFYR Macedonia,1997,female,15-24 years,159500,6
TFYR Macedonia,1997,female,25-34 years,149100,9
TFYR Macedonia,1997,female,35-54 years,259300,7
TFYR Macedonia,1997,female,5-14 years,157700,0
TFYR Macedonia,1997,female,55-74 years,167600,9
TFYR Macedonia,1997,female,75+ years,31400,9
TFYR Macedonia,1997,male,15-24 years,167000,9
TFYR Macedonia,1997,male,25-34 years,153800,12
TFYR Macedonia,1997,male,35-54 years,260400,45
TFYR Macedonia,1997,male,5-14 years,167200,1
TFYR Macedonia,1997,male,55-74 years,148700,33
TFYR Macedonia,1997,male,75+ years,24500,15
TFYR Macedonia,1998,female,15-24 years,160600,6
TFYR Macedonia,1998,female,25-34 years,150100,7
TFYR Macedonia,1998,female,35-54 years,262900,15
TFYR Macedonia,1998,female,5-14 years,155700,0
TFYR Macedonia,1998,female,55-74 years,169600,19
TFYR Macedonia,1998,female,75+ years,31500,9
TFYR Macedonia,1998,male,15-24 years,168300,10
TFYR Macedonia,1998,male,25-34 years,154900,11
TFYR Macedonia,1998,male,35-54 years,264500,35
TFYR Macedonia,1998,male,5-14 years,165100,1
TFYR Macedonia,1998,male,55-74 years,150200,29
TFYR Macedonia,1998,male,75+ years,24600,11
TFYR Macedonia,1999,female,15-24 years,161400,4
TFYR Macedonia,1999,female,25-34 years,150300,6
TFYR Macedonia,1999,female,35-54 years,267500,14
TFYR Macedonia,1999,female,5-14 years,153900,0
TFYR Macedonia,1999,female,55-74 years,171000,22
TFYR Macedonia,1999,female,75+ years,33500,7
TFYR Macedonia,1999,male,15-24 years,169300,12
TFYR Macedonia,1999,male,25-34 years,155500,15
TFYR Macedonia,1999,male,35-54 years,269500,32
TFYR Macedonia,1999,male,5-14 years,163300,1
TFYR Macedonia,1999,male,55-74 years,151400,40
TFYR Macedonia,1999,male,75+ years,25700,17
TFYR Macedonia,2000,female,15-24 years,161800,4
TFYR Macedonia,2000,female,25-34 years,150900,5
TFYR Macedonia,2000,female,35-54 years,272600,15
TFYR Macedonia,2000,female,5-14 years,152500,0
TFYR Macedonia,2000,female,55-74 years,172400,18
TFYR Macedonia,2000,female,75+ years,35200,4
TFYR Macedonia,2000,male,15-24 years,169800,9
TFYR Macedonia,2000,male,25-34 years,156200,17
TFYR Macedonia,2000,male,35-54 years,274900,45
TFYR Macedonia,2000,male,5-14 years,162300,1
TFYR Macedonia,2000,male,55-74 years,152600,23
TFYR Macedonia,2000,male,75+ years,26400,9
TFYR Macedonia,2001,female,15-24 years,161831,3
TFYR Macedonia,2001,female,25-34 years,151914,1
TFYR Macedonia,2001,female,35-54 years,277234,11
TFYR Macedonia,2001,female,5-14 years,151300,1
TFYR Macedonia,2001,female,55-74 years,173372,14
TFYR Macedonia,2001,female,75+ years,37153,9
TFYR Macedonia,2001,male,15-24 years,169667,7
TFYR Macedonia,2001,male,25-34 years,157364,13
TFYR Macedonia,2001,male,35-54 years,280019,42
TFYR Macedonia,2001,male,5-14 years,161802,2
TFYR Macedonia,2001,male,55-74 years,153452,35
TFYR Macedonia,2001,male,75+ years,27303,14
TFYR Macedonia,2002,female,15-24 years,158647,3
TFYR Macedonia,2002,female,25-34 years,148171,4
TFYR Macedonia,2002,female,35-54 years,278906,11
TFYR Macedonia,2002,female,5-14 years,148431,2
TFYR Macedonia,2002,female,55-74 years,173266,22
TFYR Macedonia,2002,female,75+ years,37705,8
TFYR Macedonia,2002,male,15-24 years,168095,7
TFYR Macedonia,2002,male,25-34 years,153461,13
TFYR Macedonia,2002,male,35-54 years,286219,45
TFYR Macedonia,2002,male,5-14 years,157591,1
TFYR Macedonia,2002,male,55-74 years,156573,19
TFYR Macedonia,2002,male,75+ years,28232,14
TFYR Macedonia,2003,female,15-24 years,159660,6
TFYR Macedonia,2003,female,25-34 years,148534,5
TFYR Macedonia,2003,female,35-54 years,280954,8
TFYR Macedonia,2003,female,5-14 years,144749,0
TFYR Macedonia,2003,female,55-74 years,176685,14
TFYR Macedonia,2003,female,75+ years,39315,7
TFYR Macedonia,2003,male,15-24 years,169129,9
TFYR Macedonia,2003,male,25-34 years,154322,10
TFYR Macedonia,2003,male,35-54 years,288533,37
TFYR Macedonia,2003,male,5-14 years,153667,0
TFYR Macedonia,2003,male,55-74 years,159453,27
TFYR Macedonia,2003,male,75+ years,29122,14
TFYR Macedonia,2004,female,15-24 years,160109,2
TFYR Macedonia,2004,female,25-34 years,149043,4
TFYR Macedonia,2004,female,35-54 years,282413,12
TFYR Macedonia,2004,female,5-14 years,140939,0
TFYR Macedonia,2004,female,55-74 years,180647,28
TFYR Macedonia,2004,female,75+ years,40788,11
TFYR Macedonia,2004,male,15-24 years,169259,9
TFYR Macedonia,2004,male,25-34 years,155473,22
TFYR Macedonia,2004,male,35-54 years,290518,46
TFYR Macedonia,2004,male,5-14 years,149763,0
TFYR Macedonia,2004,male,55-74 years,162798,34
TFYR Macedonia,2004,male,75+ years,29989,11
TFYR Macedonia,2005,female,15-24 years,159742,4
TFYR Macedonia,2005,female,25-34 years,150020,2
TFYR Macedonia,2005,female,35-54 years,283565,16
TFYR Macedonia,2005,female,5-14 years,137546,1
TFYR Macedonia,2005,female,55-74 years,184038,13
TFYR Macedonia,2005,female,75+ years,42613,5
TFYR Macedonia,2005,male,15-24 years,168733,6
TFYR Macedonia,2005,male,25-34 years,156984,13
TFYR Macedonia,2005,male,35-54 years,292083,47
TFYR Macedonia,2005,male,5-14 years,146215,0
TFYR Macedonia,2005,male,55-74 years,165840,23
TFYR Macedonia,2005,male,75+ years,31092,13
TFYR Macedonia,2006,female,15-24 years,159184,5
